Order ID,Order Date,Customer ID,Category,Sales,Quantity,Profit,Discount
CA-2015-110345,2015-03-09,TG-21310,Office Supplies,4.608,2,1.6704,0.2
CA-2014-107769,2014-10-28,BT-11395,Technology,257.98,2,74.8142,0.0
US-2017-123862,2017-01-07,JF-15190,Office Supplies,153.78,11,44.5962,0.0
US-2017-123862,2017-01-07,JF-15190,Office Supplies,61.02,3,0.6102,0.0
US-2017-123862,2017-01-07,JF-15190,Office Supplies,110.11,7,31.9319,0.0
US-2017-123862,2017-01-07,JF-15190,Office Supplies,7.89,1,3.5505,0.0
CA-2017-100580,2017-08-13,MK-17905,Office Supplies,36.024,3,11.7078,0.2
US-2017-145597,2017-11-02,GG-14650,Office Supplies,54.336,4,5.4336,0.2
CA-2014-132787,2014-09-19,MC-18130,Office Supplies,92.52,6,24.9804,0.0
CA-2015-136224,2015-05-31,ML-18265,Office Supplies,10.272,3,1.1556,0.2
CA-2016-105732,2016-09-13,AG-10270,Office Supplies,40.74,3,0.4074,0.0
CA-2016-105732,2016-09-13,AG-10270,Office Supplies,14.4,5,7.056,0.0
CA-2016-105732,2016-09-13,AG-10270,Technology,149.95,5,41.986,0.0
CA-2016-105732,2016-09-13,AG-10270,Office Supplies,16.9,2,5.07,0.0
CA-2016-105732,2016-09-13,AG-10270,Office Supplies,17.61,3,8.4528,0.0
CA-2016-105732,2016-09-13,AG-10270,Office Supplies,378.0,2,136.08,0.0
CA-2016-105732,2016-09-13,AG-10270,Office Supplies,17.64,3,8.6436,0.0
CA-2016-105732,2016-09-13,AG-10270,Office Supplies,373.08,6,100.7316,0.0
CA-2016-105732,2016-09-13,AG-10270,Furniture,1336.44,14,387.5676,0.0
CA-2016-105732,2016-09-13,AG-10270,Technology,29.97,3,0.2997,0.0
CA-2017-108035,2017-11-29,TT-21070,Furniture,390.368,2,48.796,0.2
CA-2017-108035,2017-11-29,TT-21070,Furniture,101.52,5,19.035,0.2
CA-2017-160031,2017-12-04,LT-16765,Office Supplies,74.352,3,23.235,0.2
CA-2017-147844,2017-05-02,DD-13570,Office Supplies,15.7,5,7.065,0.0
CA-2017-147844,2017-05-02,DD-13570,Office Supplies,59.52,3,15.4752,0.0
CA-2017-147844,2017-05-02,DD-13570,Office Supplies,34.4,5,15.824,0.0
CA-2016-110975,2016-12-25,DB-12970,Furniture,313.176,2,-120.0508,0.4
CA-2016-110975,2016-12-25,DB-12970,Furniture,866.646,3,173.3292,0.1
CA-2014-141649,2014-09-30,DM-12955,Office Supplies,795.408,6,59.6556,0.2
CA-2014-124807,2014-07-12,ME-17725,Office Supplies,35.856,9,12.9978,0.2
CA-2014-124807,2014-07-12,ME-17725,Technology,23.84,4,3.278,0.2
CA-2016-110009,2016-09-08,TR-21325,Furniture,43.13,1,14.6642,0.0
CA-2016-110009,2016-09-08,TR-21325,Office Supplies,30.87,7,14.2002,0.0
CA-2017-168172,2017-08-06,SH-20395,Office Supplies,70.12,4,21.036,0.0
CA-2015-100146,2015-05-14,CB-12535,Furniture,509.9575,5,41.9965,0.15
CA-2015-100146,2015-05-14,CB-12535,Furniture,122.91,3,34.4148,0.0
CA-2015-100146,2015-05-14,CB-12535,Furniture,97.568,2,-6.098,0.2
CA-2015-100146,2015-05-14,CB-12535,Furniture,722.352,3,81.2646,0.2
CA-2017-152079,2017-01-20,ML-17410,Office Supplies,11.52,5,4.176,0.2
CA-2016-129728,2016-05-30,JG-15310,Furniture,167.84,8,11.7488,0.0
CA-2014-121769,2014-04-08,JS-15880,Furniture,172.11,1,-94.6605,0.4
CA-2014-103058,2014-07-23,AG-10270,Technology,99.98,2,7.9984,0.0
CA-2017-121125,2017-05-30,MG-17890,Technology,156.792,1,17.6391,0.2
CA-2017-121125,2017-05-30,MG-17890,Technology,35.36,2,-3.094,0.2
CA-2017-121125,2017-05-30,MG-17890,Furniture,13.592,1,-0.3398,0.2
US-2016-114013,2016-03-13,SC-20770,Furniture,386.68,2,-5.524,0.3
US-2016-114013,2016-03-13,SC-20770,Technology,379.96,5,47.495,0.2
US-2016-114013,2016-03-13,SC-20770,Technology,539.91,3,-116.9805,0.4
US-2016-114013,2016-03-13,SC-20770,Office Supplies,41.24,5,13.9185,0.2
US-2016-114013,2016-03-13,SC-20770,Office Supplies,51.897,1,-41.5176,0.7
US-2016-114013,2016-03-13,SC-20770,Office Supplies,552.56,5,-138.14,0.2
US-2016-114013,2016-03-13,SC-20770,Office Supplies,23.16,5,-15.44,0.7
US-2016-114013,2016-03-13,SC-20770,Office Supplies,126.08,2,-28.368,0.2
US-2016-114013,2016-03-13,SC-20770,Technology,449.1,3,-643.71,0.7
CA-2017-135069,2017-04-10,BS-11755,Office Supplies,195.104,4,21.9492,0.2
CA-2017-135069,2017-04-10,BS-11755,Furniture,36.672,3,6.4176,0.2
CA-2016-101693,2016-06-25,LC-17140,Furniture,85.246,2,-6.089,0.3
CA-2016-101693,2016-06-25,LC-17140,Furniture,32.712,2,-26.1696,0.6
US-2014-164763,2014-03-17,MH-17440,Office Supplies,11.43,3,5.3721,0.0
US-2014-164763,2014-03-17,MH-17440,Office Supplies,30.44,2,14.9156,0.0
US-2014-164763,2014-03-17,MH-17440,Office Supplies,12.96,2,6.3504,0.0
US-2014-164763,2014-03-17,MH-17440,Office Supplies,16.0,4,7.68,0.0
US-2014-164763,2014-03-17,MH-17440,Office Supplies,32.67,3,8.4942,0.0
CA-2014-161249,2014-08-09,RD-19720,Office Supplies,4.464,3,-0.9486,0.2
CA-2014-161249,2014-08-09,RD-19720,Office Supplies,9.345,5,-6.5415,0.7
CA-2015-148180,2015-07-26,BP-11095,Office Supplies,9.144,3,3.0861,0.2
CA-2015-148180,2015-07-26,BP-11095,Office Supplies,23.136,6,8.3868,0.2
CA-2015-148180,2015-07-26,BP-11095,Office Supplies,99.2,5,25.792,0.0
CA-2014-165568,2014-02-15,BF-11020,Office Supplies,21.36,5,7.209,0.2
CA-2015-145457,2015-03-24,CP-12085,Furniture,46.9,5,13.132,0.0
US-2017-163657,2017-09-02,JL-15235,Office Supplies,18.72,5,6.552,0.2
US-2017-163657,2017-09-02,JL-15235,Furniture,236.528,2,-2.9566,0.2
CA-2015-120446,2015-11-16,JG-15805,Office Supplies,18.9,3,8.694,0.0
CA-2014-109932,2014-12-09,VP-21760,Office Supplies,10.688,2,3.7408,0.2
CA-2014-109932,2014-12-09,VP-21760,Office Supplies,237.096,3,20.7459,0.2
CA-2017-127474,2017-02-03,RD-19810,Office Supplies,5.184,1,1.8144,0.2
CA-2017-127474,2017-02-03,RD-19810,Office Supplies,65.584,2,23.7742,0.2
CA-2017-127474,2017-02-03,RD-19810,Furniture,22.2,1,-26.085,0.6
CA-2017-127474,2017-02-03,RD-19810,Office Supplies,419.4,5,146.79,0.2
CA-2017-115448,2017-11-11,MH-18025,Furniture,88.92,5,14.4495,0.2
CA-2017-105669,2017-09-17,SJ-20125,Office Supplies,9.912,3,3.2214,0.2
CA-2017-105669,2017-09-17,SJ-20125,Furniture,318.43,5,-77.333,0.3
CA-2017-105669,2017-09-17,SJ-20125,Office Supplies,5.8,5,-10.15,0.8
CA-2017-105669,2017-09-17,SJ-20125,Technology,1415.76,6,88.485,0.2
CA-2017-134796,2017-06-25,FM-14380,Technology,148.48,2,16.704,0.2
CA-2016-137743,2016-07-30,KH-16360,Office Supplies,9.248,4,3.1212,0.2
CA-2016-137743,2016-07-30,KH-16360,Office Supplies,1036.624,2,51.8312,0.2
CA-2015-137974,2015-04-16,LL-16840,Technology,569.64,2,148.1064,0.0
CA-2015-137974,2015-04-16,LL-16840,Office Supplies,9.14,1,4.57,0.0
CA-2015-137974,2015-04-16,LL-16840,Furniture,1196.86,7,119.686,0.0
CA-2015-137974,2015-04-16,LL-16840,Furniture,523.26,9,125.5824,0.0
US-2015-136987,2015-04-11,AR-10540,Technology,639.968,4,215.9892,0.2
US-2015-136987,2015-04-11,AR-10540,Office Supplies,52.76,2,24.2696,0.0
CA-2015-138485,2015-02-27,NP-18670,Technology,538.92,9,80.838,0.0
CA-2016-103709,2016-09-08,LP-17095,Office Supplies,14.88,2,3.72,0.0
CA-2016-103709,2016-09-08,LP-17095,Office Supplies,34.24,8,15.408,0.0
CA-2016-103709,2016-09-08,LP-17095,Office Supplies,261.74,2,65.435,0.0
CA-2016-138282,2016-05-19,AH-10690,Office Supplies,87.84,8,23.7168,0.0
CA-2017-148985,2017-11-11,TB-21190,Furniture,34.92,4,11.8728,0.0
CA-2014-138100,2014-09-15,AA-10315,Office Supplies,14.94,3,7.0218,0.0
CA-2014-138100,2014-09-15,AA-10315,Furniture,14.56,2,6.2608,0.0
CA-2015-100734,2015-09-15,AC-10615,Office Supplies,3.576,4,-2.8608,0.7
CA-2015-100734,2015-09-15,AC-10615,Office Supplies,147.184,2,-29.4368,0.2
CA-2016-139997,2016-07-01,EM-14140,Technology,1499.95,5,449.985,0.0
CA-2016-109652,2016-04-10,QJ-19255,Office Supplies,13.568,4,3.2224,0.2
CA-2014-167199,2014-01-06,ME-17320,Furniture,2573.82,9,746.4078,0.0
CA-2014-167199,2014-01-06,ME-17320,Office Supplies,609.98,2,274.491,0.0
CA-2014-167199,2014-01-06,ME-17320,Office Supplies,5.48,2,1.4796,0.0
CA-2014-167199,2014-01-06,ME-17320,Technology,391.98,2,113.6742,0.0
CA-2014-167199,2014-01-06,ME-17320,Technology,755.96,4,204.1092,0.0
CA-2014-167199,2014-01-06,ME-17320,Office Supplies,31.12,4,0.3112,0.0
CA-2014-167199,2014-01-06,ME-17320,Office Supplies,6.54,1,3.0084,0.0
CA-2016-124583,2016-09-01,LB-16795,Office Supplies,12.78,1,5.751,0.0
CA-2014-113964,2014-09-23,JP-16135,Office Supplies,18.464,4,6.924,0.2
CA-2014-129938,2014-12-15,EB-13705,Furniture,445.802,7,-108.2662,0.3
CA-2017-135111,2017-12-28,CS-12400,Office Supplies,2.48,1,0.868,0.0
CA-2017-135111,2017-12-28,CS-12400,Office Supplies,25.9,5,12.691,0.0
US-2015-134558,2015-12-19,PM-19135,Office Supplies,29.9,5,14.651,0.0
US-2015-134558,2015-12-19,PM-19135,Technology,2249.91,9,517.4793,0.0
US-2015-134558,2015-12-19,PM-19135,Furniture,1053.164,4,-105.3164,0.3
CA-2017-157196,2017-11-05,AA-10645,Office Supplies,12.96,2,6.2208,0.0
CA-2015-108672,2015-09-10,FA-14230,Furniture,106.68,6,33.0708,0.0
US-2017-118598,2017-11-16,CM-12190,Technology,119.94,6,5.997,0.0
US-2017-160836,2017-09-11,CC-12475,Office Supplies,10.272,3,3.21,0.2
US-2017-160836,2017-09-11,CC-12475,Furniture,512.19,5,-65.853,0.3
US-2017-160836,2017-09-11,CC-12475,Office Supplies,1.556,2,-4.2012,0.8
CA-2017-121048,2017-07-14,TC-21295,Office Supplies,4.448,2,1.4456,0.2
CA-2017-121048,2017-07-14,TC-21295,Furniture,276.69,3,49.8042,0.0
CA-2017-121048,2017-07-14,TC-21295,Office Supplies,4.96,4,2.3312,0.0
CA-2017-121048,2017-07-14,TC-21295,Office Supplies,71.92,4,20.8568,0.0
CA-2017-121048,2017-07-14,TC-21295,Furniture,18.84,3,7.9128,0.0
CA-2017-121048,2017-07-14,TC-21295,Technology,140.97,3,19.7358,0.0
CA-2017-121048,2017-07-14,TC-21295,Technology,470.376,3,52.9173,0.2
US-2017-120147,2017-03-30,TB-21400,Office Supplies,6.08,2,2.0672,0.0
US-2017-120147,2017-03-30,TB-21400,Technology,164.792,1,18.5391,0.2
CA-2016-158043,2016-01-31,JK-15325,Office Supplies,23.36,2,11.68,0.0
US-2017-106579,2017-06-08,BW-11200,Office Supplies,12.176,4,-18.8728,0.8
CA-2014-115889,2014-11-02,SH-20395,Technology,46.384,2,5.2182,0.2
CA-2014-115889,2014-11-02,SH-20395,Office Supplies,362.92,2,105.2468,0.0
US-2017-161935,2017-07-14,JL-15835,Office Supplies,9.248,2,3.3524,0.2
US-2017-161935,2017-07-14,JL-15835,Technology,1889.946,9,-377.9892,0.4
US-2017-161935,2017-07-14,JL-15835,Office Supplies,62.04,5,4.653,0.2
US-2017-161935,2017-07-14,JL-15835,Furniture,396.92,5,148.845,0.2
US-2017-161935,2017-07-14,JL-15835,Office Supplies,239.456,7,17.9592,0.2
US-2017-161935,2017-07-14,JL-15835,Office Supplies,13.12,5,2.132,0.2
US-2017-167920,2017-12-09,JL-15835,Office Supplies,29.36,2,13.5056,0.0
US-2017-167920,2017-12-09,JL-15835,Office Supplies,214.9,5,62.321,0.0
US-2017-167920,2017-12-09,JL-15835,Office Supplies,15.92,4,7.4824,0.0
US-2017-167920,2017-12-09,JL-15835,Technology,146.45,5,48.3285,0.0
US-2017-167920,2017-12-09,JL-15835,Office Supplies,15.14,1,0.6056,0.0
US-2017-167920,2017-12-09,JL-15835,Office Supplies,5.76,2,2.6496,0.0
US-2017-167920,2017-12-09,JL-15835,Technology,1399.98,2,629.991,0.0
CA-2016-162383,2016-09-05,MD-17350,Office Supplies,8.952,2,-7.46,0.7
CA-2016-162383,2016-09-05,MD-17350,Office Supplies,8.856,6,-6.4944,0.7
CA-2016-162383,2016-09-05,MD-17350,Furniture,85.246,2,-1.2178,0.3
CA-2014-125731,2014-09-10,CL-12565,Office Supplies,21.728,7,7.6048,0.2
CA-2014-125731,2014-09-10,CL-12565,Furniture,1487.04,5,148.704,0.2
US-2017-106145,2017-09-26,RA-19885,Office Supplies,71.88,6,33.0648,0.0
US-2017-106145,2017-09-26,RA-19885,Furniture,9.24,3,2.9568,0.0
US-2017-106145,2017-09-26,RA-19885,Office Supplies,35.88,6,16.146,0.0
US-2017-106145,2017-09-26,RA-19885,Office Supplies,17.04,3,5.538,0.2
US-2017-106145,2017-09-26,RA-19885,Office Supplies,931.176,3,314.2719,0.2
CA-2016-107146,2016-06-17,LC-16885,Furniture,266.352,3,-13.3176,0.2
CA-2016-107146,2016-06-17,LC-16885,Furniture,483.136,4,54.3528,0.2
US-2017-134642,2017-02-25,SW-20245,Furniture,196.784,2,-22.1382,0.2
US-2017-134642,2017-02-25,SW-20245,Furniture,231.92,5,5.798,0.2
US-2017-160143,2017-03-31,HG-14965,Office Supplies,29.7,3,8.019,0.0
CA-2017-103415,2017-12-03,MV-17485,Furniture,13.592,2,-14.2716,0.6
CA-2016-106460,2016-02-19,GT-14710,Office Supplies,70.88,2,33.3136,0.0
US-2017-112347,2017-12-02,BS-11380,Office Supplies,114.288,1,12.8574,0.2
US-2017-112347,2017-12-02,BS-11380,Office Supplies,36.624,8,-24.416,0.7
US-2017-112347,2017-12-02,BS-11380,Furniture,242.352,8,-363.528,0.7
US-2017-112347,2017-12-02,BS-11380,Technology,49.616,2,4.9616,0.2
US-2017-112347,2017-12-02,BS-11380,Furniture,508.704,6,0.0,0.2
US-2017-112347,2017-12-02,BS-11380,Technology,57.36,6,-14.34,0.2
US-2017-112347,2017-12-02,BS-11380,Furniture,906.68,5,68.001,0.2
CA-2014-103492,2014-10-10,CM-12715,Technology,719.952,6,71.9952,0.2
CA-2014-103492,2014-10-10,CM-12715,Technology,755.944,7,66.1451,0.2
CA-2014-103492,2014-10-10,CM-12715,Office Supplies,11.98,5,-19.168,0.8
CA-2014-103492,2014-10-10,CM-12715,Office Supplies,0.898,1,-1.5715,0.8
CA-2016-136595,2016-09-05,EM-13825,Furniture,21.204,3,-11.6622,0.6
CA-2014-140396,2014-11-20,KH-16330,Office Supplies,34.74,3,17.37,0.0
CA-2014-140396,2014-11-20,KH-16330,Technology,833.94,6,216.8244,0.0
CA-2014-140396,2014-11-20,KH-16330,Office Supplies,12.96,3,4.536,0.2
CA-2014-140396,2014-11-20,KH-16330,Office Supplies,25.92,4,12.4416,0.0
CA-2014-114181,2014-05-10,AF-10885,Furniture,349.965,7,-216.9783,0.5
CA-2014-114181,2014-05-10,AF-10885,Office Supplies,22.32,5,5.301,0.2
CA-2017-159506,2017-11-27,JR-16210,Office Supplies,158.28,6,72.8088,0.0
CA-2017-159506,2017-11-27,JR-16210,Office Supplies,497.94,3,224.073,0.0
US-2014-137155,2014-11-01,DL-12925,Office Supplies,533.94,3,154.8426,0.0
US-2014-137155,2014-11-01,DL-12925,Office Supplies,167.94,3,82.2906,0.0
US-2014-137155,2014-11-01,DL-12925,Furniture,31.68,6,9.8208,0.0
CA-2016-105746,2016-12-30,BD-11605,Furniture,170.786,1,0.0,0.3
US-2016-104815,2016-09-03,RB-19570,Furniture,198.744,4,0.0,0.3
CA-2017-157672,2017-10-05,RB-19795,Technology,63.824,2,13.5626,0.2
US-2016-166660,2016-01-30,TB-21250,Furniture,435.168,4,-59.8356,0.2
US-2016-166660,2016-01-30,TB-21250,Furniture,48.58,1,7.7728,0.0
CA-2017-140802,2017-04-21,KN-16390,Technology,47.976,3,8.3958,0.2
CA-2017-140802,2017-04-21,KN-16390,Office Supplies,20.736,4,7.2576,0.2
CA-2014-133830,2014-12-05,RL-19615,Office Supplies,26.46,9,11.907,0.0
CA-2014-133830,2014-12-05,RL-19615,Office Supplies,49.12,4,23.0864,0.0
CA-2014-133830,2014-12-05,RL-19615,Office Supplies,15.0,3,7.2,0.0
CA-2014-100916,2014-10-21,FH-14275,Office Supplies,194.7,5,9.735,0.0
CA-2014-100916,2014-10-21,FH-14275,Furniture,591.32,4,112.3508,0.0
CA-2014-100916,2014-10-21,FH-14275,Office Supplies,2.84,1,0.8804,0.0
CA-2015-129532,2015-12-08,YS-21880,Office Supplies,221.96,2,4.4392,0.0
CA-2015-129532,2015-12-08,YS-21880,Technology,236.0,4,40.12,0.0
CA-2014-134726,2014-11-02,SW-20755,Technology,41.94,2,15.0984,0.0
CA-2014-134726,2014-11-02,SW-20755,Technology,52.792,1,4.6193,0.2
CA-2016-138597,2016-12-18,PN-18775,Furniture,563.94,3,112.788,0.0
CA-2015-123113,2015-11-23,AT-10735,Office Supplies,2625.12,8,735.0336,0.0
CA-2015-123113,2015-11-23,AT-10735,Office Supplies,17.94,3,4.485,0.0
CA-2015-169656,2015-08-13,EJ-13720,Office Supplies,422.856,3,15.8571,0.2
CA-2015-142734,2015-04-16,DM-13345,Furniture,127.764,2,2.8392,0.1
CA-2014-163223,2014-03-21,KH-16690,Technology,3499.93,7,909.9818,0.0
CA-2014-163223,2014-03-21,KH-16690,Office Supplies,14.4,5,6.624,0.0
CA-2014-163223,2014-03-21,KH-16690,Office Supplies,122.97,3,60.2553,0.0
CA-2014-163223,2014-03-21,KH-16690,Office Supplies,9.32,4,2.7028,0.0
CA-2014-163223,2014-03-21,KH-16690,Office Supplies,122.94,3,59.0112,0.0
CA-2017-122945,2017-11-16,MB-18085,Furniture,17.31,3,5.193,0.0
CA-2015-139738,2015-09-25,DK-12895,Office Supplies,128.744,7,12.8744,0.2
CA-2016-158778,2016-09-05,DB-13210,Furniture,58.248,9,11.6496,0.2
CA-2016-158778,2016-09-05,DB-13210,Furniture,71.246,2,-19.3382,0.3
CA-2016-158778,2016-09-05,DB-13210,Office Supplies,7.872,3,0.5904,0.2
CA-2016-158778,2016-09-05,DB-13210,Furniture,887.271,3,-63.3765,0.3
CA-2017-119655,2017-04-20,CV-12295,Office Supplies,146.86,7,70.4928,0.0
CA-2017-119655,2017-04-20,CV-12295,Office Supplies,36.56,4,18.28,0.0
CA-2015-164567,2015-06-15,GK-14620,Technology,225.576,3,22.5576,0.2
CA-2014-131947,2014-09-17,JA-15970,Office Supplies,5.248,2,0.4592,0.2
CA-2014-131947,2014-09-17,JA-15970,Office Supplies,38.256,3,4.782,0.2
CA-2014-131947,2014-09-17,JA-15970,Office Supplies,40.24,5,13.078,0.2
CA-2014-131947,2014-09-17,JA-15970,Technology,29.925,5,-21.945,0.7
CA-2014-131947,2014-09-17,JA-15970,Office Supplies,148.704,6,46.47,0.2
CA-2014-131947,2014-09-17,JA-15970,Technology,55.92,10,16.776,0.2
CA-2016-152520,2016-07-08,TH-21115,Office Supplies,12.96,2,6.2208,0.0
CA-2016-101791,2016-05-27,BS-11665,Furniture,25.176,3,-33.3582,0.6
CA-2016-101791,2016-05-27,BS-11665,Furniture,5.584,2,-1.6752,0.6
CA-2016-101791,2016-05-27,BS-11665,Office Supplies,1297.368,9,97.3026,0.2
CA-2017-121195,2017-12-24,NS-18505,Office Supplies,264.32,2,19.824,0.2
CA-2017-163209,2017-05-03,MK-18160,Office Supplies,25.92,4,12.4416,0.0
CA-2017-163209,2017-05-03,MK-18160,Office Supplies,22.96,7,6.6584,0.0
CA-2014-133354,2014-02-22,SA-20830,Office Supplies,19.44,3,9.3312,0.0
US-2015-130491,2015-02-08,BH-11710,Office Supplies,9.54,2,4.293,0.0
US-2015-130491,2015-02-08,BH-11710,Office Supplies,5.81,1,1.8011,0.0
US-2015-130491,2015-02-08,BH-11710,Office Supplies,5.76,2,1.728,0.0
CA-2015-113740,2015-08-24,SC-20380,Furniture,14.91,3,4.6221,0.0
CA-2014-148425,2014-11-30,RF-19345,Office Supplies,6.642,9,-4.428,0.7
CA-2016-144309,2016-12-10,CM-12235,Office Supplies,18.54,2,8.7138,0.0
CA-2016-144309,2016-12-10,CM-12235,Office Supplies,679.96,5,220.987,0.2
CA-2017-151225,2017-10-27,JM-15655,Furniture,189.576,1,9.4788,0.2
CA-2017-151225,2017-10-27,JM-15655,Technology,71.96,5,7.196,0.2
US-2014-144078,2014-11-25,RB-19435,Technology,539.92,5,47.243,0.2
US-2014-144078,2014-11-25,RB-19435,Furniture,725.344,4,54.4008,0.2
US-2014-144078,2014-11-25,RB-19435,Office Supplies,7.44,3,2.604,0.0
CA-2014-124464,2014-07-14,SS-20515,Office Supplies,39.48,1,11.0544,0.0
CA-2015-136805,2015-05-23,NM-18445,Office Supplies,850.5,5,245.7,0.1
CA-2015-136805,2015-05-23,NM-18445,Furniture,75.33,9,19.5858,0.0
US-2015-159499,2015-11-21,EM-14095,Office Supplies,325.632,6,28.4928,0.2
US-2015-159499,2015-11-21,EM-14095,Technology,23.344,2,-1.459,0.2
US-2015-159499,2015-11-21,EM-14095,Office Supplies,16.52,5,5.369,0.2
CA-2014-162089,2014-03-30,MP-17470,Office Supplies,335.72,5,113.3055,0.2
CA-2014-162089,2014-03-30,MP-17470,Technology,251.944,7,88.1804,0.2
CA-2014-162089,2014-03-30,MP-17470,Furniture,127.302,7,-9.093,0.3
US-2017-158526,2017-12-29,KH-16360,Furniture,1207.84,8,314.0384,0.0
US-2017-158526,2017-12-29,KH-16360,Office Supplies,12.53,1,5.8891,0.0
US-2017-158526,2017-12-29,KH-16360,Office Supplies,34.58,1,10.0282,0.0
US-2017-158526,2017-12-29,KH-16360,Furniture,300.98,1,87.2842,0.0
US-2017-158526,2017-12-29,KH-16360,Furniture,258.75,3,77.625,0.0
CA-2017-104885,2017-03-02,DB-13555,Office Supplies,59.52,3,15.4752,0.0
CA-2017-104885,2017-03-02,DB-13555,Office Supplies,57.96,7,27.2412,0.0
CA-2017-104885,2017-03-02,DB-13555,Furniture,441.96,2,101.6508,0.0
CA-2017-104885,2017-03-02,DB-13555,Office Supplies,68.04,6,33.3396,0.0
US-2016-157490,2016-10-06,LB-16795,Technology,703.71,6,-938.28,0.7
US-2016-157490,2016-10-06,LB-16795,Office Supplies,17.904,4,-14.92,0.7
US-2016-157490,2016-10-06,LB-16795,Office Supplies,11.976,4,-9.1816,0.7
US-2016-157490,2016-10-06,LB-16795,Technology,67.96,5,0.8495,0.2
CA-2015-161452,2015-04-05,CA-11965,Furniture,892.224,3,89.2224,0.2
US-2014-115196,2014-09-09,DL-12925,Technology,1299.99,2,-571.9956,0.5
CA-2016-138968,2016-03-15,FC-14335,Office Supplies,4.544,2,1.6472,0.2
CA-2016-138968,2016-03-15,FC-14335,Furniture,1352.032,4,84.502,0.2
CA-2015-101889,2015-12-27,DB-13120,Furniture,1548.99,9,-464.697,0.4
CA-2015-101889,2015-12-27,DB-13120,Office Supplies,19.872,3,6.7068,0.2
CA-2017-110821,2017-08-07,CK-12205,Technology,119.448,3,-13.4379,0.2
CA-2017-110821,2017-08-07,CK-12205,Office Supplies,118.16,2,-25.109,0.2
CA-2015-121552,2015-03-22,FW-14395,Office Supplies,19.56,4,5.4768,0.0
CA-2015-107685,2015-11-30,JM-15865,Furniture,80.96,4,29.1456,0.0
CA-2015-107685,2015-11-30,JM-15865,Office Supplies,25.92,4,12.4416,0.0
US-2014-120740,2014-04-15,PS-18970,Office Supplies,106.96,2,31.0184,0.0
US-2014-120740,2014-04-15,PS-18970,Furniture,187.76,4,76.9816,0.0
CA-2017-155740,2017-07-30,TC-21475,Office Supplies,76.776,4,-53.7432,0.7
CA-2017-146493,2017-06-01,CV-12805,Office Supplies,53.9,5,25.872,0.0
CA-2014-105417,2014-01-07,VS-21820,Furniture,76.728,3,-53.7096,0.6
CA-2014-105417,2014-01-07,VS-21820,Office Supplies,10.43,7,-18.2525,0.8
US-2017-141509,2017-09-29,SC-20575,Office Supplies,99.2,5,25.792,0.0
CA-2017-139493,2017-09-13,SG-20605,Office Supplies,15.92,5,2.786,0.2
CA-2014-151967,2014-10-22,NB-18580,Furniture,129.92,4,10.3936,0.0
US-2016-140158,2016-10-04,DR-12940,Office Supplies,30.4,1,13.984,0.0
US-2016-140158,2016-10-04,DR-12940,Technology,5399.91,9,2591.9568,0.0
US-2016-140158,2016-10-04,DR-12940,Office Supplies,119.1,3,34.539,0.0
CA-2015-130974,2015-11-27,MA-17560,Office Supplies,40.08,6,19.2384,0.0
CA-2015-130974,2015-11-27,MA-17560,Office Supplies,59.94,3,28.1718,0.0
CA-2015-130974,2015-11-27,MA-17560,Technology,259.98,2,88.3932,0.0
CA-2015-130974,2015-11-27,MA-17560,Furniture,170.98,1,32.4862,0.0
CA-2015-130974,2015-11-27,MA-17560,Furniture,38.97,3,4.6764,0.0
CA-2015-130974,2015-11-27,MA-17560,Office Supplies,154.9,5,69.705,0.0
CA-2015-130974,2015-11-27,MA-17560,Furniture,446.068,4,0.0,0.3
CA-2017-133487,2017-05-06,TS-21655,Office Supplies,152.94,3,41.2938,0.0
CA-2014-142951,2014-10-08,JG-15115,Technology,23.472,3,4.9878,0.2
CA-2014-133592,2014-12-31,KM-16375,Office Supplies,195.64,4,91.9508,0.0
CA-2014-133592,2014-12-31,KM-16375,Office Supplies,14.94,3,7.0218,0.0
CA-2014-133592,2014-12-31,KM-16375,Technology,1687.8,4,742.632,0.0
CA-2014-133592,2014-12-31,KM-16375,Furniture,341.96,2,78.6508,0.0
CA-2014-133592,2014-12-31,KM-16375,Furniture,605.88,6,151.47,0.0
CA-2015-120782,2015-04-28,SD-20485,Office Supplies,186.732,1,41.496,0.1
CA-2015-120782,2015-04-28,SD-20485,Office Supplies,3812.97,3,1906.485,0.0
CA-2015-116876,2015-02-14,TT-21070,Office Supplies,26.424,9,9.5787,0.2
CA-2015-116876,2015-02-14,TT-21070,Technology,625.99,1,187.797,0.0
CA-2016-169838,2016-11-25,BB-11545,Furniture,1568.61,9,329.4081,0.0
CA-2016-169838,2016-11-25,BB-11545,Office Supplies,17.3,1,8.304,0.0
CA-2016-169838,2016-11-25,BB-11545,Technology,160.0,8,62.4,0.0
US-2017-128951,2017-07-15,RS-19420,Office Supplies,179.94,3,50.3832,0.0
US-2017-128951,2017-07-15,RS-19420,Furniture,872.94,3,157.1292,0.0
US-2017-128951,2017-07-15,RS-19420,Office Supplies,12.96,2,6.2208,0.0
CA-2014-102330,2014-12-29,AI-10855,Office Supplies,88.8,6,44.4,0.0
CA-2014-102330,2014-12-29,AI-10855,Technology,319.968,4,35.9964,0.2
CA-2016-118899,2016-03-22,MC-17275,Furniture,167.888,7,14.6902,0.2
CA-2017-107958,2017-07-02,AH-10120,Office Supplies,163.96,5,59.4355,0.2
